label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.5555598735809326,0.6309770345687866,-6.134267778179492e-07,0.47707992792129517,0.6072458624839783,-0.01381523534655571,0.42287886142730713,0.5500530004501343,-0.016014309599995613,0.40405863523483276,0.47211429476737976,-0.021217728033661842,0.4161209166049957,0.41385066509246826,-0.01982366293668747,0.4601331949234009,0.46386173367500305,0.027993209660053253,0.4436470866203308,0.4105234146118164,-0.0001550485467305407,0.4517839848995209,0.47660452127456665,-0.01470001507550478,0.46023833751678467,0.49579092860221863,-0.020045604556798935,0.49950793385505676,0.4549883306026459,0.02414531260728836,0.481654554605484,0.4052533507347107,-0.004344834014773369,0.4877724349498749,0.48590338230133057,-0.009267658926546574,0.49582386016845703,0.495252788066864,-0.0036372023168951273,0.5390265583992004,0.45227640867233276,0.012599124573171139,0.5223104953765869,0.39937466382980347,-0.01760968379676342,0.5244898200035095,0.4805056154727936,-0.0036695869639515877,0.5343037843704224,0.49656766653060913,0.0157011765986681,0.584196150302887,0.4551652669906616,-0.0009394026710651815,0.5640406608581543,0.4150625169277191,-0.01332162320613861,0.5597935318946838,0.47394293546676636,0.0018006383907049894,0.5688781142234802,0.4920942187309265,0.018489060923457146
A,0.553242564201355,0.6343827843666077,-6.224717594704998e-07,0.4743150770664215,0.6066339015960693,-0.011393370106816292,0.4214015305042267,0.5490323901176453,-0.012202411890029907,0.4029391407966614,0.47151482105255127,-0.01638326235115528,0.41475600004196167,0.413465291261673,-0.014089950360357761,0.4598844051361084,0.46467655897140503,0.030997300520539284,0.44301873445510864,0.4118694067001343,0.004038081504404545,0.45122456550598145,0.4769686460494995,-0.010713468305766582,0.46049410104751587,0.49681904911994934,-0.01635858789086342,0.49850213527679443,0.4566296637058258,0.026666220277547836,0.48042991757392883,0.40594568848609924,-0.0001968754513654858,0.4867129623889923,0.4858063757419586,-0.005619138013571501,0.4955856204032898,0.49716058373451233,-0.0006994135328568518,0.537772536277771,0.45439743995666504,0.01495871040970087,0.5208670496940613,0.399322509765625,-0.01394529640674591,0.5227110385894775,0.48084205389022827,-0.0005083793657831848,0.5333716869354248,0.5002778768539429,0.01835951767861843,0.5830329060554504,0.45815181732177734,0.0015064706094563007,0.5626088380813599,0.4157353639602661,-0.010105523280799389,0.5571726560592651,0.47500622272491455,0.00501940818503499,0.5661035776138306,0.49558568000793457,0.021686408668756485
A,0.552647590637207,0.6342398524284363,-6.293399792411947e-07,0.4734262526035309,0.6075449585914612,-0.011993440799415112,0.420035719871521,0.5497969388961792,-0.013540273532271385,0.4013688862323761,0.4717860221862793,-0.018468717113137245,0.412864625453949,0.4127858877182007,-0.016894973814487457,0.45940378308296204,0.4656737446784973,0.02931204065680504,0.4420955181121826,0.4108247756958008,0.0010727894259616733,0.4506338834762573,0.4768889248371124,-0.014217476360499859,0.4603603780269623,0.49749746918678284,-0.020021352916955948,0.4976113438606262,0.4578971862792969,0.024970391765236855,0.47931966185569763,0.4059085249900818,-0.003170188283547759,0.486160010099411,0.4868900775909424,-0.008682499639689922,0.4952765703201294,0.49837324023246765,-0.0036266816314309835,0.5364317297935486,0.4550321400165558,0.013160576112568378,0.5191434025764465,0.39924073219299316,-0.016815293580293655,0.5215007066726685,0.4822610318660736,-0.003126228228211403,0.5324951410293579,0.5019658803939819,0.016169415786862373,0.5811485052108765,0.4580231308937073,-0.0004603787965606898,0.5604406595230103,0.4153861999511719,-0.012967092916369438,0.5555812120437622,0.47530725598335266,0.0020674632396548986,0.5648615956306458,0.4964061975479126,0.01884564571082592
A,0.5505008101463318,0.6349162459373474,-6.297372578956129e-07,0.47322097420692444,0.6080787181854248,-0.013355587609112263,0.42004621028900146,0.5488486289978027,-0.01516112219542265,0.40095746517181396,0.4717799127101898,-0.019978348165750504,0.41121339797973633,0.4136990010738373,-0.018189668655395508,0.45745640993118286,0.4649043679237366,0.026812255382537842,0.4404033422470093,0.4109923839569092,-0.0007150835590437055,0.45082706212997437,0.47849446535110474,-0.014820754528045654,0.4610205292701721,0.497485488653183,-0.02016274444758892,0.4961117208003998,0.45672324299812317,0.023044953122735023,0.4785562753677368,0.4063216745853424,-0.0047154207713902,0.4859204590320587,0.4883440136909485,-0.00916034821420908,0.49483436346054077,0.49815335869789124,-0.0035683370660990477,0.5353736877441406,0.4543064832687378,0.011828301474452019,0.5191136598587036,0.3990857005119324,-0.01797015592455864,0.5212981104850769,0.4823486804962158,-0.0037033583503216505,0.531693160533905,0.5004454851150513,0.015722716227173805,0.5800023078918457,0.4576921761035919,-0.0012943714391440153,0.560665488243103,0.4162134528160095,-0.013958158902823925,0.555316150188446,0.47584277391433716,0.0009959627641364932,0.5638540983200073,0.49537238478660583,0.01760646142065525
A,0.551504373550415,0.6338955760002136,-6.258966323002824e-07,0.47565871477127075,0.6078106164932251,-0.014378118328750134,0.421205073595047,0.5481597185134888,-0.017169831320643425,0.40056806802749634,0.4709872901439667,-0.02265290729701519,0.41159671545028687,0.41206637024879456,-0.021631179377436638,0.45702064037323,0.4647921919822693,0.022856494411826134,0.4400598704814911,0.40864163637161255,-0.0049798679538071156,0.4510696530342102,0.4760821461677551,-0.018607409670948982,0.46120601892471313,0.49616551399230957,-0.023645205423235893,0.4957255423069,0.45654067397117615,0.01931532844901085,0.4782154858112335,0.40542474389076233,-0.008587128482758999,0.48625123500823975,0.4870187044143677,-0.012228895910084248,0.4948135316371918,0.4973074197769165,-0.00628057774156332,0.5352725386619568,0.4543345272541046,0.008447561413049698,0.5188982486724854,0.39826342463493347,-0.021596664562821388,0.5213208794593811,0.48110103607177734,-0.006824181880801916,0.5309275388717651,0.49985605478286743,0.01274651288986206,0.5799897313117981,0.4581442177295685,-0.004357281140983105,0.5605249404907227,0.415607750415802,-0.01786811463534832,0.5553914904594421,0.4753606915473938,-0.003067359095439315,0.5633059144020081,0.4962710440158844,0.013373402878642082
A,0.5515739917755127,0.6323868036270142,-6.160955194900453e-07,0.4762551188468933,0.6053430438041687,-0.015228493139147758,0.4214019775390625,0.5454682111740112,-0.018490904942154884,0.401050865650177,0.46735110878944397,-0.02441209740936756,0.4141887426376343,0.4082505702972412,-0.023949552327394485,0.45825666189193726,0.4609721302986145,0.02284058928489685,0.44221553206443787,0.4081285893917084,-0.0050627426244318485,0.45164671540260315,0.47458261251449585,-0.018505899235606194,0.4608461558818817,0.49221545457839966,-0.023600775748491287,0.4969797432422638,0.4524572491645813,0.01927783340215683,0.4797980785369873,0.4040057361125946,-0.009211703203618526,0.486490398645401,0.48530951142311096,-0.012437320314347744,0.4955076277256012,0.4936092495918274,-0.006024372763931751,0.5364049673080444,0.45075082778930664,0.00817579310387373,0.5205577611923218,0.396677702665329,-0.02302716299891472,0.5222476720809937,0.47931092977523804,-0.00804157741367817,0.5321068167686462,0.4966621994972229,0.011954155750572681,0.5812180638313293,0.4553859829902649,-0.004943408537656069,0.5624852180480957,0.41337645053863525,-0.019331540912389755,0.5566969513893127,0.47331705689430237,-0.004421033896505833,0.5643876194953918,0.49365878105163574,0.012272552587091923
A,0.5523571372032166,0.6284314393997192,-6.01419628765143e-07,0.47869420051574707,0.601332426071167,-0.0159214586019516,0.4241490960121155,0.5417993664741516,-0.01985904574394226,0.40380600094795227,0.4635040760040283,-0.026437047868967056,0.41663938760757446,0.4039538502693176,-0.026737723499536514,0.460177481174469,0.45811429619789124,0.02238534204661846,0.44487056136131287,0.404615581035614,-0.006031577475368977,0.4534789025783539,0.47019240260124207,-0.019630230963230133,0.4627414047718048,0.4889173209667206,-0.02460157871246338,0.4989283084869385,0.4496341943740845,0.019135339185595512,0.4830440282821655,0.4011922776699066,-0.009989697486162186,0.48881369829177856,0.48167693614959717,-0.013353315182030201,0.4972234070301056,0.4907445013523102,-0.006910709198564291,0.5380412340164185,0.44833454489707947,0.008194602094590664,0.5232861042022705,0.3942174017429352,-0.023797718808054924,0.5239723920822144,0.4757066071033478,-0.009581050835549831,0.5328155755996704,0.4936525821685791,0.010080944746732712,0.5827534198760986,0.45325592160224915,-0.004744705744087696,0.5648558735847473,0.4104967713356018,-0.020116694271564484,0.5585666298866272,0.46971026062965393,-0.006235213950276375,0.5655076503753662,0.4907519519329071,0.009842390194535255
A,0.5526319742202759,0.6287698745727539,-6.054009986655728e-07,0.47718337178230286,0.600529670715332,-0.014506691135466099,0.4237470328807831,0.5414326190948486,-0.01717517524957657,0.40451663732528687,0.4635838568210602,-0.022686902433633804,0.4166955351829529,0.40466853976249695,-0.0217901598662138,0.4608748257160187,0.45891237258911133,0.025709712877869606,0.44546085596084595,0.404626727104187,-0.0020184870809316635,0.4536197781562805,0.4698721468448639,-0.016249490901827812,0.46267688274383545,0.4895975589752197,-0.02168106660246849,0.4995105266571045,0.45090824365615845,0.022292837500572205,0.48323434591293335,0.4001006782054901,-0.005903312936425209,0.48879992961883545,0.4801693260669708,-0.010512216947972775,0.49724698066711426,0.4915401339530945,-0.005088093690574169,0.5385445356369019,0.44934460520744324,0.011319979093968868,0.52375727891922,0.39338967204093933,-0.01919417828321457,0.524312436580658,0.47472453117370605,-0.005406325217336416,0.5335846543312073,0.4949468672275543,0.013754217885434628,0.5833050012588501,0.4542090594768524,-0.0016206562286242843,0.5654699206352234,0.4102931022644043,-0.015305970795452595,0.5591069459915161,0.4687400460243225,-0.0010795686393976212,0.5662198066711426,0.4903520941734314,0.014994685538113117
A,0.5553373098373413,0.6239937543869019,-5.903652890992817e-07,0.48051711916923523,0.5984708666801453,-0.015981366857886314,0.42567533254623413,0.5383569598197937,-0.019785169512033463,0.4055522084236145,0.4594590663909912,-0.02599421702325344,0.41820552945137024,0.4003322720527649,-0.02578005939722061,0.461527556180954,0.455610454082489,0.021740470081567764,0.4467521011829376,0.40162020921707153,-0.006544935517013073,0.4553532004356384,0.4664838910102844,-0.019697463139891624,0.46400076150894165,0.48566776514053345,-0.024287790060043335,0.5005437135696411,0.4467262029647827,0.018590368330478668,0.4847598671913147,0.39743950963020325,-0.010599697940051556,0.49088525772094727,0.47678422927856445,-0.013992872089147568,0.4986999034881592,0.486568808555603,-0.007522036787122488,0.5398948192596436,0.44506382942199707,0.007838660851120949,0.5251924991607666,0.3908686637878418,-0.023953352123498917,0.526388943195343,0.4706149101257324,-0.009897586889564991,0.5346399545669556,0.4883849322795868,0.009540751576423645,0.5846806764602661,0.44975030422210693,-0.0049004461616277695,0.5670420527458191,0.40860626101493835,-0.020182793959975243,0.561288595199585,0.4667988121509552,-0.006593531463295221,0.5679574012756348,0.48740115761756897,0.00919859018176794
A,0.5571689009666443,0.6178804039955139,-6.031860948496615e-07,0.48246026039123535,0.5936055183410645,-0.014474691823124886,0.42721620202064514,0.533184826374054,-0.01710464619100094,0.4074309468269348,0.4536589980125427,-0.022382156923413277,0.4199814200401306,0.3949570655822754,-0.02157713659107685,0.4636135697364807,0.45153430104255676,0.022127775475382805,0.4489710330963135,0.39663195610046387,-0.005121572408825159,0.457478404045105,0.46228837966918945,-0.017571670934557915,0.4666551351547241,0.48242098093032837,-0.021889008581638336,0.5027178525924683,0.4432623088359833,0.018230099231004715,0.4867725670337677,0.39327675104141235,-0.010446451604366302,0.49279841780662537,0.47349846363067627,-0.013414626009762287,0.5018922686576843,0.48455947637557983,-0.006720368284732103,0.5418667197227478,0.442425400018692,0.00699761975556612,0.5272864699363708,0.38825350999832153,-0.024881986901164055,0.5285642147064209,0.4695253372192383,-0.010497924871742725,0.5377749800682068,0.48878785967826843,0.009272309951484203,0.5868620872497559,0.4474124312400818,-0.006031063385307789,0.5690737366676331,0.4053591787815094,-0.02141326107084751,0.5634893774986267,0.4646013677120209,-0.007301722187548876,0.5706526041030884,0.4860559403896332,0.008880036883056164
A,0.5601336359977722,0.6089103817939758,-6.110474259912735e-07,0.4849560260772705,0.5851461887359619,-0.013781968504190445,0.43144696950912476,0.5228842496871948,-0.015544439665973186,0.4131239056587219,0.44321370124816895,-0.020092496648430824,0.42329293489456177,0.3841842710971832,-0.01877102069556713,0.47100621461868286,0.4401208162307739,0.023403702303767204,0.4562760889530182,0.3842240273952484,-0.004094451200217009,0.4616440534591675,0.44904935359954834,-0.017620407044887543,0.47027894854545593,0.47245699167251587,-0.02236354909837246,0.5103021264076233,0.4335840940475464,0.019622821360826492,0.4932209551334381,0.38358643651008606,-0.008191416040062904,0.49662140011787415,0.46189799904823303,-0.012147010304033756,0.5063647627830505,0.473899245262146,-0.006454860791563988,0.5486986637115479,0.43447983264923096,0.00852725375443697,0.5328441262245178,0.38010525703430176,-0.02221239171922207,0.5317603945732117,0.459535151720047,-0.008974751457571983,0.5416099429130554,0.4790360629558563,0.009636885486543179,0.593176543712616,0.44016438722610474,-0.004331629723310471,0.5743882060050964,0.39733198285102844,-0.01902288943529129,0.5675662755966187,0.4555194675922394,-0.005392362363636494,0.5753012895584106,0.4772970974445343,0.010261652991175652
A,0.566076397895813,0.609637975692749,-5.978248509563855e-07,0.491386353969574,0.5807636976242065,-0.015550200827419758,0.4378312826156616,0.5191426873207092,-0.018218932673335075,0.4167221188545227,0.4420681595802307,-0.023377899080514908,0.4269613027572632,0.3824869990348816,-0.021832138299942017,0.47313329577445984,0.4380715489387512,0.025060422718524933,0.45802605152130127,0.3831808865070343,-0.002451576292514801,0.4659551978111267,0.44785717129707336,-0.016097217798233032,0.47569069266319275,0.46701908111572266,-0.021216075867414474,0.5125314593315125,0.43164384365081787,0.02237570472061634,0.49645552039146423,0.38116052746772766,-0.005565740168094635,0.5008914470672607,0.4613829553127289,-0.009450341574847698,0.5103045701980591,0.47075068950653076,-0.0036129963118582964,0.5518175363540649,0.431911826133728,0.011947495862841606,0.5372428894042969,0.3767847716808319,-0.019184930250048637,0.5360316634178162,0.45781922340393066,-0.005689440295100212,0.546240508556366,0.4760584831237793,0.013477549888193607,0.5967594981193542,0.4375617504119873,-0.0004545874835457653,0.5792617797851562,0.39491790533065796,-0.014975810423493385,0.5715358853340149,0.452729731798172,-0.0015436537796631455,0.5790039300918579,0.4730248749256134,0.014154869131743908
A,0.5705554485321045,0.608413577079773,-5.844831889589841e-07,0.49512794613838196,0.5814089179039001,-0.017980419099330902,0.4410562515258789,0.518283486366272,-0.02181745506823063,0.4190126657485962,0.4402155876159668,-0.027992691844701767,0.4261144995689392,0.3797055780887604,-0.02763737551867962,0.47474196553230286,0.4375552237033844,0.02295617014169693,0.4586716294288635,0.37930577993392944,-0.005216140765696764,0.4670254588127136,0.44447505474090576,-0.01868629828095436,0.4770408570766449,0.4676806926727295,-0.02325085550546646,0.5146279335021973,0.4293871223926544,0.020877541974186897,0.49815335869789124,0.3776158094406128,-0.007778691127896309,0.5027211904525757,0.45786213874816895,-0.011655392125248909,0.5120642185211182,0.4696463346481323,-0.005574608687311411,0.5544221997261047,0.42918503284454346,0.010776527225971222,0.5397186875343323,0.3735392093658447,-0.021162616088986397,0.5389946699142456,0.45432958006858826,-0.007666662335395813,0.5489315986633301,0.4746898114681244,0.011644049547612667,0.5997141599655151,0.4348635971546173,-0.0015093125402927399,0.5815895795822144,0.3934258222579956,-0.017001064494252205,0.574763298034668,0.4507170021533966,-0.0038839459884911776,0.5826391577720642,0.4714798033237457,0.011698007583618164
